,TRACT,centroid_x,centroid_y
192,530330090002,-122.311432555,47.5991198925
193,530330091001,-122.3209066967742,47.59837934193549
194,530330091002,-122.32561676153848,47.5975436
195,530330092001,-122.32631584,47.600484
196,530330092002,-122.33310236170212,47.600558119148936
197,530330093001,-122.32182156153846,47.59276574923077
198,530330093002,-122.33339561476512,47.59127898724832
199,530330093003,-122.3302721384106,47.57043546909492
200,530330094001,-122.315829125,47.5879821625
201,530330094002,-122.3072233968085,47.59063408617021
202,530330094003,-122.30700959047618,47.58387447380952
203,530330094004,-122.31454166,47.58398136666666
204,530330094005,-122.3126274318182,47.58970285
205,530330095001,-122.28946709438203,47.58819905955056
206,530330095002,-122.298151468,47.587932643
207,530330095003,-122.28586110303031,47.57631858939394
208,530330095004,-122.29402477272728,47.57645275757576
209,530330096001,-122.38110536666666,47.58503296666667
210,530330096002,-122.386319625,47.58353059375
211,530330096003,-122.39365729565216,47.5838470826087
212,530330096004,-122.38915610434782,47.587845404347824
213,530330097011,-122.4060788375,47.57725720416666
214,530330097012,-122.4114056181818,47.57555894545454
215,530330097013,-122.41209674411763,47.576864400000005
216,530330097014,-122.40533065609756,47.56737477073171
217,530330097021,-122.39248889166667,47.57734973749999
218,530330097022,-122.39243817058824,47.56828145882353
219,530330097023,-122.39483700588237,47.56218044705882
220,530330097024,-122.39902231818182,47.56906203636363
221,530330099001,-122.37374712666666,47.57057610333334
222,530330099002,-122.35980879375,47.5645929
223,530330099003,-122.37170763571427,47.56186255714285
224,530330099004,-122.3572416516854,47.57275277565543
225,530330100011,-122.30087385333331,47.574001413333335
226,530330100012,-122.31252726756756,47.56561397027027
227,530330100013,-122.29725462820512,47.56391916923077
228,530330100021,-122.3138786347826,47.5761087
229,530330100022,-122.31101180384616,47.57853997307692
230,530330100023,-122.30558572592592,47.578331803703705
231,530330102001,-122.26646060416668,47.55634987083334
232,530330102002,-122.26146701052632,47.55030466578948
233,530330102003,-122.27269703333334,47.54960015
234,530330102004,-122.27231726857144,47.55525276
235,530330104011,-122.29468304117646,47.55676043529412
236,530330104012,-122.29632843225806,47.5546490516129
237,530330104013,-122.29423095333333,47.54800850666666
238,530330104021,-122.31304282830187,47.54984679056604
239,530330104022,-122.30825710588236,47.55727174705882
240,530330104023,-122.30330024615384,47.55170518846153
241,530330104024,-122.3152521111111,47.557264951851856
242,530330107011,-122.36525652916669,47.547771141666665
243,530330107012,-122.36717351379308,47.53684115172414
244,530330107021,-122.37253204117646,47.5506332882353
245,530330107022,-122.37101981363638,47.5460278
246,530330107023,-122.37401910625,47.54391801875
247,530330108001,-122.34762109056604,47.54595118867925
248,530330108002,-122.35837512307693,47.54208798461538
249,530330108003,-122.360433665,47.554460855
250,530330109001,-122.31606411571428,47.537777052857145
251,530330109002,-122.32910156982248,47.54866455680474
252,530330110011,-122.28992248,47.54230877
253,530330110012,-122.28462005000002,47.54129705
254,530330110013,-122.28427690555554,47.533846922222224
255,530330110021,-122.29817058620692,47.5388241
256,530330110022,-122.29535936744186,47.54228380232558
257,530330110023,-122.30001662222224,47.54356434444444
258,530330111011,-122.27310946666668,47.540954725000006
259,530330111012,-122.27726632105264,47.53840718947369
260,530330111013,-122.27564642,47.53396808
261,530330111014,-122.281120424,47.543869592
262,530330111021,-122.2628931,47.53997057777778
263,530330111022,-122.2712380181818,47.54365053636364
264,530330111023,-122.271336,47.534233740000005
265,530330111024,-122.26856585555556,47.53726791111112
266,530330112001,-122.329062694,47.526043832
267,530330112002,-122.3285870264368,47.53463214137931
268,530330112003,-122.316768115625,47.524080021875
269,530330113001,-122.34155173947369,47.52775007105263
270,530330113002,-122.3490053818182,47.518856377272726
271,530330113003,-122.35042265,47.52271998125
272,530330113004,-122.35143192777775,47.52771000555556
273,530330113005,-122.3497806625,47.5311978375
274,530330114011,-122.36477960769233,47.53167408461539
275,530330114012,-122.36339253,47.52656288
276,530330114013,-122.3576274,47.530434890476194
277,530330114021,-122.36472323421052,47.52279939210526
278,530330114022,-122.3585423826087,47.51944815217392
279,530330114023,-122.36902918,47.51921641333333
280,530330115001,-122.37256707037038,47.532418022222224
281,530330115002,-122.376546675,47.52510784642857
282,530330115003,-122.378487584,47.533220832
283,530330117001,-122.27873632307691,47.52592081153846
284,530330117002,-122.28732893636364,47.52006986060606
285,530330117003,-122.2854628516129,47.5258409
286,530330117004,-122.27501106086956,47.51499844347826
287,530330120001,-122.37536207619048,47.51395050952381
288,530330120002,-122.38045690833331,47.51017512083333
289,530330120003,-122.3853959090909,47.51460152727272
290,530330121001,-122.39015961666666,47.5105146875
291,530330121002,-122.37623049333334,47.50317190333333
292,530330201001,-122.38175784545454,47.768794477272735
293,530330201002,-122.3881006939394,47.77057208181818
294,530330201003,-122.38643365185186,47.77548431111112
295,530330202001,-122.35657178666666,47.77438479333333
296,530330202002,-122.35766892777777,47.76769544444445
297,530330202003,-122.37404413,47.77403938
298,530330202004,-122.36487034,47.77469575
299,530330204011,-122.31587899333334,47.77247567
300,530330204012,-122.32386442,47.77182260666667
301,530330204013,-122.3119941736842,47.76823951578948
302,530330204021,-122.29482697727272,47.77354341363637
303,530330204022,-122.29843943333334,47.76451788
304,530330204023,-122.29509691,47.7667815
305,530330204024,-122.28961533125,47.76829760625
306,530330205001,-122.30882903,47.76057998
307,530330205002,-122.30794406,47.75405305
308,530330205003,-122.31058734210528,47.75039077894737
309,530330205004,-122.31918008,47.75458678
310,530330205005,-122.32014441111112,47.75937111111111
311,530330206001,-122.32990368666668,47.75871453333333
312,530330206002,-122.32688819473684,47.75461043684211
313,530330206003,-122.33400315294118,47.75138011764706
314,530330206004,-122.3376336375,47.7596226
315,530330207001,-122.34400662222222,47.75433491111111
316,530330207002,-122.34682201764706,47.76044357058824
317,530330207003,-122.3513007470588,47.7543543
318,530330208001,-122.3608420818182,47.76248337272728
319,530330208002,-122.35745737894736,47.755858194736845
320,530330208003,-122.36954816666666,47.75841223333333
321,530330209001,-122.34891379285716,47.742046975
322,530330209002,-122.35512288235292,47.73803527058824
323,530330209003,-122.36780086071428,47.74448434285715
324,530330210001,-122.3260781090909,47.74152741818182
325,530330210002,-122.33102637391303,47.73682169130434
326,530330210003,-122.34187503076924,47.73859527692308
327,530330210004,-122.34167475,47.744669627272735
328,530330210005,-122.33255681290322,47.74565451612903
329,530330211001,-122.3178875,47.744885275
330,530330211002,-122.31982156153846,47.73797374615385
331,530330211003,-122.30909633333334,47.73580038
332,530330213001,-122.28574862413794,47.73989084482759
333,530330213002,-122.29759384545454,47.73665577727272
334,530330213003,-122.29395005555556,47.74307112222223
335,530330214001,-122.2804246893617,47.753067882978726
336,530330214002,-122.29665017407407,47.74838486666667
337,530330214003,-122.299561,47.7599231
338,530330215001,-122.28297577142855,47.77449263809524
339,530330215002,-122.26859742857144,47.76431658928571
340,530330215003,-122.27156785873017,47.75781572857143
341,530330215004,-122.27204277058824,47.77000587058824
342,530330216001,-122.26379460967742,47.7742306516129
343,530330216002,-122.25698001470587,47.758964129411765
344,530330216003,-122.253572152,47.769420904
345,530330216004,-122.25944466666668,47.76572845555555
346,530330218021,-122.17608861578948,47.77189749868421
347,530330218022,-122.1773815044776,47.76157214776119
348,530330218023,-122.1617997975,47.7681188525
349,530330218031,-122.20932215185184,47.77061016666666
350,530330218032,-122.21581065,47.762755983333335
351,530330218033,-122.21129846363635,47.75635711636364
352,530330218034,-122.21901057096774,47.76946777096774
353,530330218041,-122.19701175853658,47.76975420487805
354,530330218042,-122.19333745617978,47.75928583370786
355,530330218043,-122.20432873103448,47.76945528275862
356,530330219031,-122.17591386777778,47.71429641444444
357,530330219032,-122.17832717096776,47.7226037516129
358,530330219033,-122.18277522142856,47.72903717857143
359,530330219034,-122.17808285714284,47.72845432857143
360,530330219041,-122.15834028275864,47.72009207241379
361,530330219042,-122.17081415714286,47.72084997857143
362,530330219043,-122.17048882580644,47.72860146129032
363,530330219044,-122.16862136190475,47.72403385714286
364,530330219051,-122.18305565319147,47.74859515531914
365,530330219052,-122.18507687142856,47.73797214857143
366,530330219053,-122.1767142255814,47.74988467674419
367,530330219054,-122.17772384545454,47.73757096666667
368,530330219061,-122.16419837021276,47.74473190212765
369,530330219062,-122.16258067234044,47.7335698212766
370,530330219063,-122.17168446956522,47.73394489130435
371,530330220011,-122.19336362142856,47.73576488809524
372,530330220012,-122.20156953783784,47.74599937162162
373,530330220013,-122.19516295081968,47.74460502295082
374,530330220031,-122.19415190714288,47.729054275
375,530330220032,-122.20257957222222,47.721218694444445
376,530330220033,-122.20542698333333,47.726331691666665
377,530330220034,-122.200285355,47.730986585
378,530330220051,-122.19720688644068,47.71695196101695
379,530330220052,-122.19195298,47.707680852
380,530330220053,-122.19903238333332,47.71320695
381,530330220061,-122.19735289583332,47.70235971666667
382,530330220062,-122.20310075,47.70756493181818
383,530330220063,-122.207243225,47.70608305
384,530330221011,-122.24628843809523,47.74580193333333
385,530330221012,-122.25687614193548,47.74642242903226
386,530330221013,-122.24439012916667,47.736495133333335
387,530330221014,-122.25711796190475,47.74289367619048
388,530330221021,-122.21841028888888,47.74143005
389,530330221022,-122.23540949166666,47.73747608333333
390,530330221023,-122.23718117894738,47.75019802105263
391,530330221024,-122.2257605173913,47.73697365217391
392,530330222011,-122.22532541428572,47.72951503571428
393,530330222012,-122.22535859310344,47.72235982758621
394,530330222013,-122.2380263576923,47.72684056153847
395,530330222031,-122.22381468035714,47.71157001785714
396,530330222032,-122.23150788518518,47.71346966851852
397,530330222033,-122.22341646666668,47.702385622222224
398,530330223001,-122.25122854078946,47.72120729342105
399,530330223002,-122.24011654193548,47.70864852580645
400,530330226031,-122.17018855714286,47.70474036428572
401,530330226032,-122.1689392625,47.69769245416666
402,530330226033,-122.1729783,47.69892255714286
403,530330226034,-122.17500695,47.69483693125
404,530330226041,-122.17093216923078,47.68150773846154
405,530330226042,-122.18148451463416,47.67648314146341
406,530330226043,-122.16861162580643,47.67125506774193
407,530330226051,-122.16023038585858,47.6986359969697
408,530330226052,-122.157247848,47.682416044
409,530330226053,-122.14154869090908,47.67833695
410,530330226061,-122.14881302,47.67146814333333
411,530330226062,-122.15888495142858,47.66417549714286
412,530330226063,-122.15890050943396,47.67244706603774
413,530330226064,-122.14815554761906,47.66385250476191
414,530330227011,-122.20454914,47.66405438
415,530330227012,-122.204851906,47.649936284
416,530330227021,-122.19272004,47.66442944666667
417,530330227022,-122.1924560111111,47.65810021111111
418,530330227023,-122.19779712285714,47.65372408571429
419,530330227031,-122.17344336031746,47.65886543809524
420,530330227032,-122.182230285,47.665312525
421,530330228021,-122.13865046666668,47.67135502777778
422,530330228022,-122.13018497857142,47.659478867857146
423,530330228023,-122.13721629069768,47.66380983488372
424,530330228031,-122.1371339342857,47.65067964857143
425,530330228032,-122.1244143263158,47.65039352894737
426,530330228033,-122.13520209411766,47.63795033176471
427,530330229011,-122.12102815238094,47.63379822380952
428,530330229012,-122.11442308095238,47.64154973809524
429,530330229021,-122.10539694848484,47.63673303636364
430,530330229022,-122.09522875185183,47.63412122592593
431,530330229023,-122.11005948823532,47.64538739411765
432,530330229024,-122.10630659642857,47.64730933571428
433,530330230001,-122.09641596666668,47.61958275185185
434,530330230002,-122.11190803448277,47.6249207
435,530330230003,-122.12136771875,47.628079153125
436,530330230004,-122.1026473488372,47.624385876744185
437,530330231001,-122.1126253388889,47.61689820555555
438,530330231002,-122.11872092941178,47.61768760588235
439,530330231003,-122.11029613636364,47.60189466060606
440,530330232011,-122.13761155294118,47.61341345882353
441,530330232012,-122.13914528571428,47.62034943809524
442,530330232013,-122.13644047,47.62435576
443,530330232021,-122.12769774210524,47.62257678947369
444,530330232022,-122.12697523125,47.61236021875
445,530330232023,-122.12343742857142,47.62183408571428
446,530330233001,-122.12040866956522,47.59754040869565
447,530330233002,-122.12867978421052,47.60028557368421
448,530330233003,-122.137740525,47.60301686785714
449,530330233004,-122.126850868,47.606318192
450,530330234011,-122.13793823913043,47.59376897826087
451,530330234012,-122.15159097462688,47.58514305671641
452,530330234013,-122.13920124444444,47.58358622222222
453,530330234031,-122.11112895090908,47.57320170363636
454,530330234032,-122.12558944,47.58295401666667
455,530330234033,-122.11546989545457,47.58336349545455
456,530330234041,-122.091682694,47.566341498
457,530330234042,-122.0813311509091,47.55988651272728
458,530330235001,-122.17063497222222,47.59396711666667
459,530330235002,-122.1718666,47.58745038235294
460,530330235003,-122.17559004423076,47.58654833653846
461,530330236011,-122.167095084,47.61833046
462,530330236012,-122.1833308445946,47.61095336216216
463,530330236013,-122.17045807777778,47.6073173
464,530330236031,-122.14845831538462,47.62147397307692
465,530330236032,-122.15649996666669,47.618976491666665
466,530330236033,-122.1532193882353,47.6125460882353
467,530330236034,-122.14534576190476,47.61389782857143
468,530330236041,-122.14988913333332,47.60556725833334
469,530330236042,-122.14681894,47.59957592
470,530330236043,-122.162404615,47.595083635
471,530330236044,-122.15421946111113,47.59251442222222
472,530330238011,-122.1922357076923,47.60504835384616
473,530330238012,-122.18428103506494,47.5896422012987
474,530330241001,-122.21760341,47.647017175
475,530330241002,-122.22565260333334,47.63667538333333
476,530330241003,-122.213989112,47.633710088
477,530330242001,-122.22915206666669,47.61983120952381
478,530330242002,-122.23590715352114,47.6290516774648
479,530330244001,-122.2109748875,47.5796496125
480,530330244002,-122.2235920809524,47.57975667142857
481,530330245001,-122.20976357924528,47.56803128113208
482,530330245002,-122.2206548,47.56863445333333
483,530330245003,-122.22925914857144,47.565932874285714
484,530330246011,-122.21440723333332,47.54897037575758
485,530330246012,-122.22640554583334,47.5496491125
486,530330246013,-122.23406725964912,47.5470332877193
487,530330246021,-122.22622313055555,47.53661678055556
488,530330246022,-122.22565104354838,47.53318931451613
489,530330247011,-122.181425259375,47.5671948265625
490,530330247012,-122.1765092,47.55634410666666
491,530330247013,-122.18272752105264,47.5572138631579
492,530330248001,-122.1293608195122,47.574669648780485
493,530330248002,-122.1501653142857,47.575441055714286
494,530330248003,-122.16986596071428,47.57578579821429
495,530330249011,-122.14809257826089,47.56600005652174
496,530330249012,-122.15678339772728,47.56451361818181
497,530330249013,-122.15566678285715,47.55785350571429
498,530330249014,-122.1660544923077,47.56276353076923
499,530330249021,-122.14197982051282,47.56327692307692
500,530330249022,-122.12900154,47.56397775999999
501,530330249023,-122.12978175555556,47.56941363333333
502,530330250011,-122.16894206428572,47.52595591785714
503,530330250012,-122.170883435,47.5351881925
504,530330250013,-122.17041644324324,47.543857497297296
505,530330250014,-122.17252061875,47.5535923375
506,530330250051,-122.1453602376344,47.52666195698925
507,530330250052,-122.1608076,47.53895182272727
508,530330250061,-122.11439970217393,47.54024610217392
509,530330250062,-122.06968274054054,47.53469827297297
510,530330250063,-122.09079653392855,47.536490185714285
511,530330251011,-122.16003064545454,47.50197766818182
512,530330251012,-122.16209161666666,47.508533875000005
513,530330251013,-122.1599399714286,47.51265921428571
514,530330251014,-122.14859740493829,47.51046372098765
515,530330253021,-122.20677193396229,47.4871541245283
516,530330253022,-122.2150064025974,47.48438075844155
517,530330253023,-122.2097646617284,47.4742965691358
518,530330255001,-122.16991794230768,47.490349865384616
519,530330255002,-122.16899215925925,47.500832451851856
520,530330255003,-122.17054848275862,47.49584722068965
521,530330256011,-122.16099782857142,47.48312925238096
522,530330256012,-122.16716203103448,47.483669000000006
523,530330256013,-122.18318831219511,47.48218956097561
524,530330256021,-122.15801353461538,47.4805112551282
525,530330256022,-122.14720715714286,47.47174570714286
526,530330256023,-122.14004232903228,47.482669967741934
527,530330257021,-122.159560565,47.466302995
528,530330257022,-122.16236259130436,47.4592937673913
529,530330257023,-122.1759554,47.46441162647059
530,530330258031,-122.174814808,47.451529228
531,530330258032,-122.183416836,47.450981316
532,530330258033,-122.18006797692308,47.446939223076924
533,530330258041,-122.1763844891892,47.46061884054054
534,530330258042,-122.17493198695652,47.45637230434782
535,530330258043,-122.1614838,47.45092430967742
536,530330258051,-122.19152688095238,47.44910292380952
537,530330258052,-122.19768739642858,47.45308653571429
538,530330258053,-122.1939284,47.46004988666667
539,530330258061,-122.21024731372547,47.45160264117647
540,530330258062,-122.20490008648648,47.44591098378378
541,530330258063,-122.20997050714286,47.46301058571429
542,530330260011,-122.24296833333334,47.50590048055555
543,530330260012,-122.23452895714289,47.50414033809524
544,530330260013,-122.23214978,47.49997017333333
545,530330260014,-122.23268089629627,47.491156644444445
546,530330262001,-122.24308871280354,47.4618496812362
547,530330262002,-122.26680995625,47.47899019375
548,530330262003,-122.26383505945948,47.46568524864865
549,530330262004,-122.2563719777778,47.466841333333335
550,530330263001,-122.29050535555557,47.513294875
551,530330263002,-122.2799348111111,47.4980113962963
552,530330264001,-122.30538502990656,47.51330583738318
553,530330264002,-122.3062717,47.50047374090909
554,530330264003,-122.3102823125,47.50898935625
555,530330264004,-122.3228500574468,47.51047039361702
556,530330265001,-122.3365096222222,47.51493382222222
557,530330265002,-122.3487524125,47.514803334375
558,530330265003,-122.33001439666668,47.50796256666667
559,530330266001,-122.35753877142857,47.512665242857146
560,530330266002,-122.365204916,47.512703380000005
561,530330267001,-122.3598281238095,47.50573836666666
562,530330267002,-122.35649901818182,47.49456318181819
563,530330267003,-122.36464255789473,47.49874334736842
564,530330267004,-122.368725512,47.500146088
565,530330268011,-122.33942216,47.509271108
566,530330268012,-122.33646911666666,47.50300545
567,530330268013,-122.35055815,47.50947441
568,530330268014,-122.34954941666666,47.50525463333333
569,530330268021,-122.34585705833332,47.502349325
570,530330268022,-122.34437024,47.49200467
571,530330268023,-122.33619405454546,47.49465876818181
572,530330268024,-122.34569655806452,47.49650452903226
573,530330270001,-122.31692109090908,47.49948113636364
574,530330270002,-122.32115904117646,47.4967797117647
575,530330270003,-122.32959460666666,47.49727599333333
576,530330271001,-122.29509769444444,47.490104422222224
577,530330271002,-122.30430810238096,47.49342212380952
578,530330272001,-122.28795585918368,47.490728712244895
579,530330272002,-122.2787241125,47.4881003453125
580,530330273001,-122.2892890375,47.48188625
581,530330273002,-122.28815648,47.47577728
582,530330273003,-122.30290462954544,47.47699132727273
583,530330273004,-122.30618701896552,47.48469770689655
584,530330274001,-122.32200955833332,47.48746430833333
585,530330274002,-122.31701403809522,47.48103015714285
586,530330274003,-122.32913891875,47.47758550625
587,530330274004,-122.32988554666667,47.48826219333333
588,530330275001,-122.344997332,47.486424688
589,530330275002,-122.33647427096774,47.48225647096774
590,530330275003,-122.340714205,47.47498215
591,530330276001,-122.35384575789472,47.486182936842106
592,530330276002,-122.35589236216217,47.47958069189189
593,530330276003,-122.364397676,47.470232568
594,530330277011,-122.456200546875,47.47572195625
595,530330277012,-122.47073325555554,47.499635517777776
596,530330277013,-122.44648961794871,47.42892183333333
597,530330277014,-122.48969987435896,47.46005428717949
598,530330277021,-122.4308112675,47.39556785
599,530330277022,-122.46974292222222,47.39867336666666
600,530330277023,-122.50984864897958,47.36274229387755
601,530330278001,-122.3651531125,47.45870215625
