,main_mode,weight
5594,Walk,3.0146386220253
5595,Walk,73.567665816401
5596,Walk,73.567665816401
5597,Walk,73.567665816401
5598,Walk,73.567665816401
5599,SOV,16.33693242753868
5600,SOV,16.33693242753868
5601,SOV,16.33693242753868
5602,SOV,0.0
5603,HOV,0.0
5604,SOV,0.0
5605,SOV,0.0
5606,Walk,0.0
5607,Walk,0.0
5608,SOV,16.33693242753868
5609,SOV,16.33693242753868
5610,HOV,0.0
5611,SOV,16.33693242753868
5612,SOV,16.33693242753868
5613,HOV,1300.965247140728
5614,Walk,71.6964579071396
5615,Walk,71.6964579071396
5616,Walk,76.5494717287146
5617,Walk,76.5494717287146
5618,Walk,71.6964579071396
5619,Walk,71.6964579071396
5620,Walk,71.6964579071396
5621,Walk,71.6964579071396
5622,Walk,71.6964579071396
5623,Walk,71.6964579071396
5624,Walk,0.0
5625,Walk,0.0
5626,Walk,0.0
5627,Walk,0.0
5628,Walk,40.8393096381284
5629,Bike,0.0
5630,Walk,3.00619020738372
5631,Walk,3.00619020738372
5632,Walk,3.00619020738372
5633,Walk,3.00619020738372
5634,Walk,3.00619020738372
5635,Bike,0.0
5636,Bike,0.0
5637,Walk,0.0
5638,Walk,0.0
5639,Walk,0.0
5640,Walk,0.0
5641,Walk,0.0
5642,Bike,0.0
5643,HOV,0.0
5644,Bike,0.0
5645,Walk,0.0
5646,Walk,0.0
5647,Walk,3.00619020738372
5648,Walk,3.00619020738372
5649,Walk,3.00619020738372
5650,Walk,3.00619020738372
5651,Walk,3.00619020738372
5652,Walk,0.0
5653,Walk,0.0
5654,HOV,0.0
5655,Walk,3.00619020738372
5656,Walk,3.00619020738372
5657,Walk,6623.05941424908
5658,Walk,6623.05941424908
5659,Walk,6203.17671417806
5660,Walk,6203.17671417806
5661,Walk,615.262393551258
5662,Walk,615.262393551258
5663,Walk,48.18283980194
5664,Walk,48.18283980194
5665,Walk,48.18283980194
5666,Walk,48.18283980194
5667,Walk,48.18283980194
5668,Walk,48.18283980194
5669,Walk,34.3977816724742
5670,Walk,51.4442559771214
5671,Walk,51.4442559771214
5672,Walk,34.3977816724742
5673,Bike,34.3977816724742
5674,Walk,48.18283980194
5675,Walk,48.18283980194
5676,Walk,72.9560063907276
5677,Walk,72.9560063907276
5678,Walk,52.4333759736642
5679,Walk,52.4333759736642
5680,Walk,49.1092524680988
5681,Walk,49.1092524680988
5682,Walk,50.8558867948678
5683,SOV,7.15150523460004
5684,SOV,7.15150523460004
5685,SOV,7.15150523460004
5686,SOV,0.0
5687,Walk,242.174931445694
5688,HOV,1830.74758632501
5689,SOV,1830.74758632501
5690,SOV,1830.74758632501
5691,SOV,1830.74758632501
5692,SOV,2613.9453809977
5693,SOV,1830.74758632501
5694,SOV,1830.74758632501
5695,HOV,1830.74758632501
5696,HOV,980.2295178741406
5697,HOV,980.2295178741406
5698,HOV,980.2295178741406
5699,HOV,980.2295178741406
5700,SOV,6.92274154646902
5701,SOV,6.92274154646902
5702,SOV,0.0
5703,SOV,0.0
5704,Walk,0.0
5705,SOV,7618.0382505391
5706,HOV,6.3362476761441
5707,SOV,0.0
5708,SOV,0.0
5709,SOV,6.3362476761441
5710,SOV,6.3362476761441
5711,HOV,167.278345092395
5712,SOV,14.04225751711922
5713,Walk,0.0
5714,SOV,0.0
5715,HOV,0.0
5716,SOV,0.0
5717,Walk,0.0
5718,Walk,0.0
5719,Walk,2432.44832232226
5720,HOV,11.9570133028937
5721,SOV,11.9570133028937
5722,HOV,11.9570133028937
5723,Other,0.0
5724,Other,0.0
5725,HOV,0.0
5726,Walk,0.0
5727,Walk,924.34850497816
5728,Walk,924.34850497816
5729,Walk,1006.92521158079
5730,Walk,943.089082359524
5731,Walk,943.089082359524
5732,Bike,33.182887841739
5733,Bike,33.182887841739
5734,Walk,0.0
5735,Walk,212.918749323094
5736,Walk,721.056436647188
5737,HOV,2487.23613395222
5738,HOV,2487.23613395222
5739,HOV,2487.23613395222
5740,HOV,2487.23613395222
5741,HOV,2487.23613395222
5742,HOV,2487.23613395222
5743,Walk,150.4562444822806
5744,Walk,150.4562444822806
5745,Walk,62.3950107470262
5746,Walk,62.3950107470262
5747,Walk,62.3950107470262
5748,Walk,62.3950107470262
5749,Walk,0.0
5750,SOV,25.3740385800336
5751,SOV,25.3740385800336
5752,Walk,25.3740385800336
5753,Walk,25.3740385800336
5754,Walk,0.0
5755,Walk,0.0
5756,Walk,0.0
5757,Walk,0.0
5758,Walk,0.0
5759,Walk,0.0
5760,Walk,0.0
5761,Walk,25.3740385800336
5762,Walk,25.3740385800336
5763,Walk,25.3740385800336
5764,Walk,25.3740385800336
5765,HOV,25.3740385800336
5766,Walk,25.3740385800336
5767,Walk,25.3740385800336
5768,Walk,25.3740385800336
5769,Walk,25.3740385800336
5770,Walk,0.0
5771,SOV,0.0
5772,SOV,0.0
5773,SOV,0.0
5774,Walk,0.0
5775,Walk,0.0
5776,SOV,0.0
5777,HOV,0.0
5778,Walk,14.37981060699454
5779,Walk,0.0
5780,Walk,0.0
5781,Walk,0.0
5782,Walk,14.37981060699454
5783,Walk,14.37981060699454
5784,Walk,10.784857955245906
5785,Walk,0.0
5786,Walk,0.0
5787,Walk,0.0
5788,Walk,0.0
5789,Walk,10.784857955245906
5790,HOV,207.825030233446
5791,HOV,207.825030233446
5792,HOV,207.825030233446
5793,SOV,207.825030233446
5794,SOV,207.825030233446
5795,Walk,0.0
5796,Walk,0.0
5797,SOV,0.0
5798,SOV,0.0
5799,Walk,0.0
5800,SOV,0.0
5801,HOV,207.825030233446
5802,HOV,207.825030233446
5803,HOV,207.825030233446
5804,HOV,207.825030233446
5805,Walk,0.0
5806,HOV,0.0
5807,Walk,0.0
5808,SOV,207.825030233446
5809,SOV,0.0
5810,SOV,0.0
5811,SOV,0.0
5812,SOV,0.0
5813,SOV,0.0
5814,SOV,0.0
5815,HOV,10292.858896867816
5816,HOV,27447.6237249808
5817,Walk,46.4513279393304
5818,Walk,0.0
5819,Walk,0.0
5820,Walk,0.0
5821,Walk,0.0
5822,Walk,0.0
5823,Walk,46.4513279393304
5824,Walk,83.0615370283846
5825,Walk,83.0615370283846
5826,SOV,0.0
5827,SOV,0.0
5828,HOV,1789.015379431236
5829,HOV,1789.015379431236
5830,Walk,186.299778716671
5831,Walk,186.299778716671
5832,Walk,186.299778716671
5833,Walk,186.299778716671
5834,HOV,16.68206907235464
5835,HOV,16.68206907235464
