,person_dim_id,weight
0,1710000501,78.8686399313618
1,1710000502,78.8686399313618
2,1710002401,50.181384910917
3,1710002402,70.2917895469126
4,1710002403,37.63603868318775
5,1710005201,73.2680986949806
6,1710005901,33.1228602819372
7,1710006001,878.63516955457
8,1710010201,130.7755438237858
9,1710010801,773.763520042876
10,1710010802,773.763520042876
11,1710011101,187.1937121403802
12,1710011102,187.1937121403802
13,1710011103,140.39528410528516
14,1710011104,140.39528410528516
15,1710013701,1238.187812450544
16,1710014901,1352.919417753236
17,1710014902,1352.919417753236
18,1710014903,1014.689563314927
19,1710014904,1014.689563314927
20,1710017901,30.260528351813
21,1710017902,30.260528351813
22,1710017903,22.69539626385975
23,1710020301,181.6641810678558
24,1710020302,129.690256194267
25,1710020303,97.26769214570024
26,1710020304,97.26769214570024
27,1710020801,7609.20137010222
28,1710020802,10658.621364811
29,1710020803,5706.901027576665
30,1710022101,126.5030127921744
31,1710023101,23.4058777667414
32,1710023102,32.785883392043
33,1710023301,1869.800865944242
34,1710023302,1869.800865944242
35,1710023801,711.299728745094
36,1710023802,711.299728745094
37,1710024801,13.80871721335512
38,1710025501,8.22211396135914
39,1710028001,137.949257830066
40,1710029101,2902.4639364522
41,1710030301,0.0
42,1710030302,0.0
43,1710032601,71.296169488607
44,1710034201,2.34653401577644
45,1710034202,2.34653401577644
46,1710037201,54.7394262768524
47,1710041001,22.4147054937426
48,1710041101,51.788701439886
49,1710041401,1074.86713025081
50,1710041402,1074.86713025081
51,1710041403,806.1503476881076
52,1710041801,6.88369976069374
53,1710044101,46.2427730219722
54,1710044102,64.774762097468
55,1710045801,49.3471471669684
56,1710047701,333.05404288861
57,1710048201,46.8942043851472
58,1710049201,129.2483639224176
59,1710050101,0.0
60,1710056301,46.8942043851472
61,1710056901,48.5674667939192
62,1710059001,13.65128343930874
63,1710062701,72.9560063907276
64,1710065201,1.635984229819178
65,1710065202,1.635984229819178
66,1710065203,0.0
67,1710065401,27.4364277382496
68,1710065402,27.4364277382496
69,1710065403,20.5773208036872
70,1710066301,8.22211396135914
71,1710067301,1269.239339989226
72,1710067302,1269.239339989226
73,1710067501,0.0
74,1710068101,465.924081327626
75,1710068102,465.924081327626
76,1710071701,656.684582196712
77,1710073901,26858.9495658638
78,1710073903,26858.9495658638
79,1710076001,3025.17842622498
80,1710076002,3025.17842622498
81,1710076003,1619.7586234016849
82,1710076004,2159.67816453558
83,1710076101,82.2534228850064
84,1710076103,44.0406059580918
85,1710076104,44.0406059580918
86,1710078901,17294.20884075096
87,1710078903,12970.656630563219
88,1710079401,24.4581936164894
89,1710080001,520.55647131351
90,1710080701,45.5747335783096
91,1710081801,10.84910773324468
92,1710082201,34.1950566131062
93,1710083401,0.0
94,1710083402,0.0
95,1710083601,364.62605343221
96,1710083602,510.751503902842
97,1710083603,273.4695400741575
98,1710083701,72.9560063907276
99,1710085901,25.472749479542
100,1710085902,18.1850235228276
101,1710086801,0.0
102,1710086802,1282.595497246336
103,1710088901,102.436106536604
104,1710089201,9.74556945240542
105,1710089202,6.95737261804726
106,1710090701,103.6057666627566
107,1710090801,46.8942043851472
108,1710092401,111.0741498324206
109,1710092402,155.5875904577556
110,1710092403,111.0741498324206
111,1710093901,39.050332548259
112,1710093902,27.8780748240256
113,1710093903,20.9085561180192
114,1710093904,20.9085561180192
115,1710094201,3.67764872890906
116,1710095201,1585.353412264262
117,1710095701,98.8228782668316
118,1710095702,98.8228782668316
119,1710096401,1.577556927216954
120,1710096402,1.577556927216954
121,1710098201,67.0202944851612
122,1710098401,37.2690245194504
123,1710098402,52.2047455005576
124,1710098601,0.0
125,1710099201,18.70475946591504
126,1710101301,5878.55002007066
127,1710103101,8.35776533959508
128,1710103102,11.70717554679306
129,1710104201,56.0563433880488
130,1710106401,978.26296086203
131,1710107901,1161.731618656322
132,1710108601,16.72712830363902
133,1710108602,0.0
134,1710108603,12.545346227729265
135,1710112801,34.0043734233012
136,1710112802,34.0043734233012
137,1710113001,122.8824482883108
138,1710117901,53.7716195191204
139,1710117902,53.7716195191204
140,1710121301,971.317316404448
141,1710121302,649.463391971936
142,1710122301,276.150048523088
143,1710122302,0.0
144,1710122303,207.112536392316
145,1710122304,207.112536392316
146,1710122305,207.112536392316
147,1710123601,280.55079940567
148,1710124001,1380.146279966726
149,1710124002,1380.146279966726
150,1710125001,22.8846603105928
151,1710125002,16.33738385384276
152,1710126301,0.0
153,1710127501,33.0205559119984
154,1710129101,38.936213089856
155,1710131901,15.89015037844272
156,1710132501,1.578948126966742
157,1710132502,1.578948126966742
158,1710133501,1016.308584055252
159,1710134401,1659.216106535772
160,1710137501,0.0
161,1710137502,0.0
162,1710137503,0.0
163,1710137504,0.0
164,1710137901,86.8405848099296
165,1710137903,46.49669086879455
166,1710137904,46.49669086879455
167,1710138501,54.051577019241
168,1710139101,14.97939761612052
169,1710143601,158.583089282261
170,1710143602,158.583089282261
171,1710146901,14233.2904911215
172,1710146903,10674.967868341124
173,1710148901,16728.12642310644
174,1710148902,16728.12642310644
175,1710150401,43.8151626609964
176,1710150402,46.7809380450994
177,1710150403,23.459769162924303
178,1710150404,23.459769162924303
179,1710151701,8395.21552350368
180,1710151702,8395.21552350368
181,1710154501,178.0723354513396
182,1710154502,95.3445252802866
183,1710159201,1581.695439986614
184,1710159202,1581.695439986614
185,1710159203,846.8805695241044
186,1710159204,846.8805695241044
187,1710160601,9.26342297653924
188,1710160602,9.26342297653924
189,1710161701,116.6362470555144
190,1710161901,0.0
191,1710162601,12.03295727502472
192,1710162602,12.03295727502472
193,1710163501,31.4963241576638
194,1710165701,128.7782161455554
195,1710166701,1170.01240796659
196,1710166702,835.273128955346
197,1710166703,835.273128955346
198,1710166704,835.273128955346
199,1710168101,1074.453375897866
200,1710168102,767.053432161954
201,1710168103,575.2900741214655
202,1710168104,575.2900741214655
203,1710168105,575.2900741214655
204,1710169201,450.690270392386
205,1710169202,450.690270392386
206,1710169701,67.3488682600164
207,1710169702,48.0804302074988
208,1710169703,36.0603226556241
209,1710169704,36.0603226556241
210,1710169801,418.861277960388
211,1710169802,586.721726632484
212,1710170401,7256.91543683314
213,1710170402,7256.91543683314
214,1710172001,1695.016077084824
215,1710172002,1695.016077084824
216,1710174501,526.226900166454
217,1710174502,375.673955634714
218,1710174503,281.7554667260355
219,1710178501,23.1070213802114
220,1710179201,990.109600819572
221,1710185201,28.9912447933974
222,1710185202,40.6096101440434
223,1710185301,122.1802390269924
224,1710185501,55.9802262659224
225,1710186701,77.0610171100548
226,1710187301,6.98109645878778
227,1710187302,6.98109645878778
228,1710188201,133.4113391952962
229,1710188601,55.914111351964
230,1710189801,235.075750177026
231,1710189802,235.075750177026
232,1710190901,63.892014832499
233,1710190902,63.892014832499
234,1710190903,34.209434092980146
235,1710192201,107.8605458207116
236,1710192202,107.8605458207116
237,1710192801,81.3812430495396
238,1710192802,81.3812430495396
239,1710194401,32.335448352206
240,1710194402,45.2940175826804
241,1710194701,4.17410235909078
242,1710194901,324.5920056535
243,1710194902,324.5920056535
244,1710195301,35.314027375684
245,1710195302,35.314027375684
246,1710195601,49.010797282616
247,1710195602,49.010797282616
248,1710198501,71.4232925591964
249,1710198502,71.4232925591964
250,1710198801,76.8633870077412
251,1710198802,54.8728554764992
252,1710198803,41.1546416073744
253,1710200301,72.9560063907276
254,1710206101,68.0035864230006
255,1710206102,68.0035864230004
256,1710210901,637.221374498934
257,1710216601,48.0804302074988
258,1710216602,67.3488682600164
259,1710216603,36.0603226556241
260,1710216604,36.0603226556241
261,1710222701,4.0851224934329
262,1710225201,8.98896166813696
263,1710226901,10.8470454554696
264,1710226902,0.0
265,1710227301,17.10393370666242
266,1710227401,1763.720824028692
267,1710227402,1763.720824028692
268,1710227601,119.6936643217426
269,1710228001,846.83492387004
270,1710228901,800.618194145744
271,1710228902,571.562198459856
272,1710228904,800.618194145744
273,1710231301,47.9085174940802
274,1710237401,1712.163606680248
275,1710237402,1712.163606680248
276,1710238701,732.4396224983
277,1710238702,392.167081577115
278,1710239801,0.0
279,1710240801,418.665039761712
280,1710240802,418.665039761712
281,1710244901,80.4128626672986
282,1710244902,80.4128626672986
283,1710246101,93.3608027887252
284,1710248501,1312.341967409188
285,1710248502,984.256475556891
286,1710248503,1312.341967409188
287,1710248505,984.256475556891
288,1710250201,2224.92520616556
289,1710254901,0.0
290,1710254902,4.3062509463115
291,1710255601,50.0044599910542
292,1710257501,543.17513200404
293,1710257701,0.0
294,1710257702,0.0
295,1710257703,0.0
296,1710257704,0.0
297,1710257801,120.0481583927338
298,1710257802,168.1579713317298
299,1710260801,50.835922679682
300,1710261801,0.0
301,1710262801,0.0
302,1710263001,315.142785927944
303,1710263701,87.5249629050234
304,1710263702,61.3004830729852
305,1710263703,32.82186108938385
306,1710263704,32.82186108938385
307,1710267101,130.3359613719442
308,1710268401,1892.89119662995
309,1710268402,1892.89119662995
310,1710268403,1013.5028110485691
311,1710268404,1013.5028110485691
312,1710269401,627.839261343964
313,1710269402,470.879446007973
314,1710269403,627.839261343964
315,1710269501,632.512951096332
316,1710269502,632.512951096332
317,1710269503,338.6637621338565
318,1710271001,63.2936326664322
319,1710271002,63.2936326664322
320,1710271003,33.889044834226354
321,1710271301,506.373513687598
322,1710271302,271.1254510965165
323,1710273701,221.967263409082
324,1710273702,221.967263409082
325,1710278301,0.0
326,1710278701,12.74746828498542
327,1710278702,12.74746828498542
328,1710279801,51.27276702435
329,1710280401,37.5381202979042
330,1710281901,29.829684024277
331,1710281902,0.0
332,1710281903,22.37226301820775
333,1710286602,40.248591662828
334,1710287201,51.2844645547842
335,1710287202,51.2844645547842
336,1710287203,27.45902621446635
337,1710290501,6.5439369192767
338,1710290801,21.7692267951788
339,1710291001,313.201857871836
340,1710293201,69.0509602921856
341,1710294401,6.32642227834292
342,1710294402,6.32642227834292
343,1710296601,407.706141056722
344,1710296602,407.706141056722
345,1710298601,33.6688539716512
346,1710298801,21468.5473795598
347,1710298802,21468.5473795598
348,1710302201,55.4866908270586
349,1710303101,30.1392290506956
350,1710303102,30.1392290506956
351,1710303103,30.1392290506956
352,1710303801,723.977840528072
353,1710303803,516.848566762794
354,1710303804,723.977840528072
355,1710305001,0.0
356,1710305002,2.2612162916095953
357,1710305003,2.2612162916095953
358,1710305901,303.946747665508
359,1710311001,46.3468149031692
360,1710311002,46.3468149031692
361,1710311401,1707.015084670966
362,1710311402,1218.639923165504
363,1710311403,913.9799423741279
364,1710313801,936.943784838608
365,1710314701,16.31404383064586
366,1710314801,1377.695587573104
367,1710314802,1377.695587573104
368,1710321101,159.0685488149716
369,1710324101,18.49850300411754
370,1710324201,97.5521133376808
371,1710330201,0.0
372,1710341501,405.108002345274
373,1710341502,0.0
374,1710342801,1278.96710401611
375,1710342802,1278.96710401611
376,1710345401,1034.75842708345
377,1710345402,1449.442292546628
378,1710345601,135.8676645385098
379,1710347701,45.8128098330114
380,1710350001,58.0160476826676
381,1710350002,58.0160476826676
382,1710351701,8.09050842573836
383,1710353301,8.03583084754106
384,1710353302,8.03583084754106
385,1710353801,26.9462219820618
386,1710355701,48.5674667939192
387,1710357401,57.909218889704
388,1710358701,0.0
389,1710359401,19.2884235414525
390,1710359402,13.77002651799656
391,1710361401,0.0
392,1710362302,1286.10345081203
393,1710364001,1769.424784255248
394,1710364002,1263.194275490298
395,1710364802,34.3648729863956
396,1710365901,53.5750450263414
397,1710366001,0.0
398,1710367001,14.31768828013294
399,1710367201,18.13211976739584
400,1710367202,18.13211976739584
401,1710367701,2815.80810001198
402,1710374101,43.2469635044498
403,1710375101,1546.1672858319
404,1710375102,1103.810504855846
405,1710377902,32.7777092059626
406,1710379801,84.9334359399004
407,1710380201,518.728253266486
408,1710380202,518.728253266486
409,1710380203,518.728253266486
410,1710380901,998.870043016698
411,1710382401,53.3949605169478
412,1710382601,8.54283214698606
413,1710383601,143.093463869332
414,1710383801,19.24334095972676
415,1710383802,0.0
416,1710386101,7.7859477989858
417,1710386102,10.90619968103938
418,1710390201,4976.59294697412
419,1710390202,6970.98385607234
420,1710390203,3732.4447102305903
421,1710390204,3732.4447102305903
422,1710391301,65.8209438807636
423,1710391302,65.8209438807636
424,1710394701,467.259649541496
425,1710397201,35.1625680221606
426,1710397202,25.1025955058196
427,1710408801,7.85999654343214
428,1710409501,13206.87503277776
429,1710409502,18499.58668985296
430,1710409503,9905.15627458332
431,1710409504,9905.15627458332
432,1710409505,9905.15627458332
433,1710410501,593.067590751972
434,1710412501,14710.72943571728
435,1710412502,14710.72943571728
436,1710412503,11033.04707678796
437,1710412504,11033.04707678796
438,1710412505,11033.04707678796
439,1710414701,9.20694236015468
440,1710415801,9.19544140708534
441,1710417001,624.87553694787
442,1710417101,310.946768384676
443,1710419002,1865.657839438566
444,1710419701,1222.03359885432
445,1710422201,0.0
446,1710422202,0.0
447,1710422701,22.1799310180056
448,1710423601,1713.327486919612
449,1710424701,882.780498317484
450,1710425501,1129.432731413292
451,1710425502,847.074548559969
452,1710425503,847.074548559969
453,1710425504,1582.057729272166
454,1710428101,8.72407513808336
455,1710429901,1080.06022425025
456,1710429902,1080.06022425025
457,1710430001,22.6092288960732
458,1710430002,22.6092288960732
459,1710435802,11.43616549994444
460,1710436601,473.61577666943
461,1710436602,663.419324891982
462,1710436603,355.21183250207247
463,1710436604,355.21183250207247
464,1710438301,1341.431915763576
465,1710438302,1341.431915763576
466,1710439501,40.2744132976796
467,1710439502,40.2744132976796
468,1710439503,21.563960550506998
469,1710439901,580.607987432812
470,1710441201,1545.981850856712
471,1710441202,1545.981850856712
472,1710443301,1622.580418355088
473,1710443402,4647.58875637818
474,1710444001,16.00262869998074
475,1710444002,16.00262869998074
476,1710444901,0.0
477,1710444902,0.0
478,1710444903,2.5134676143672
479,1710445901,59.4985270223014
480,1710445902,59.4985270223014
481,1710446801,1186.289566819524
482,1710449401,24.5481048182062
483,1710450001,420.945854224764
484,1710450002,420.945854224764
485,1710455201,654.16925914788
486,1710456201,74.7932193219818
487,1710456301,313.201857871836
488,1710456701,132.3295083334216
489,1710456702,94.4701797401244
490,1710457101,54.2742473606464
491,1710457102,76.024884129128
492,1710457501,101.7968256845698
493,1710457502,50.8984128422848
494,1710457601,412.76391223837
495,1710457801,1539.540575154334
496,1710459801,66.1648012603736
497,1710460101,1738.422376939356
498,1710460201,50.5409348083994
499,1710461401,0.0
500,1710461701,16887.96141864132
501,1710461702,16887.96141864132
502,1710461703,9042.250500792436
503,1710461704,9042.250500792436
504,1710463901,179.1278209221564
505,1710463902,179.1278209221564
506,1710464701,1256.580688839686
507,1710464702,1760.160774467148
508,1710464703,942.4355166297645
509,1710464704,942.4355166297645
510,1710465701,1298.426474531296
511,1710465702,1298.426474531296
512,1710465801,116.794437922305
513,1710465802,58.3972189611524
514,1710466001,6.65864662563
515,1710466002,0.0
516,1710467401,690.99582551324
517,1710467901,343.81972435151
518,1710468301,62.305721263538
519,1710468302,87.2750055503636
520,1710468303,46.729290947653496
521,1710468304,46.729290947653496
522,1710470601,20.7217118405426
523,1710471101,1029.865439746274
524,1710471102,1442.588419606072
525,1710471103,772.3990798097054
526,1710471104,772.3990798097054
527,1710472901,22.7833954608906
528,1710475001,551.76585421658
529,1710475002,393.906242672396
530,1710475003,295.429682004297
